,wind_code
28676,XT1615556.XT
28677,XT1615557.XT
28678,XT1615558.XT
28679,XT1615559.XT
28680,XT1615561.XT
28681,XT1615562.XT
28682,XT1615563.XT
28683,XT1615564.XT
28684,XT1615565.XT
28685,XT1615566.XT
28686,XT1615567.XT
28687,XT1615568.XT
28688,XT1615569.XT
28689,XT1615573.XT
28690,XT1615574.XT
28691,XT1615575.XT
28692,XT1615576.XT
28693,XT1615577.XT
28694,XT1615583.XT
28695,XT1615584.XT
28696,XT1615587.XT
28697,XT1615588.XT
28698,XT1615591.XT
28699,XT1615593.XT
28700,XT1615594.XT
28701,XT1615595.XT
28702,XT1615596.XT
28703,XT1615597.XT
28704,XT1615600.XT
28705,XT1615601.XT
28706,XT1615602.XT
28707,XT1615603.XT
28708,XT1615604.XT
28709,XT1615605.XT
28710,XT1615610.XT
28711,XT1615611.XT
28712,XT1615613.XT
28713,XT1615614.XT
28714,XT1615615.XT
28715,XT1615616.XT
28716,XT1615617.XT
28717,XT1615618.XT
28718,XT1615619.XT
28719,XT1615621.XT
28720,XT1615622.XT
28721,XT1615623.XT
28722,XT1615627.XT
28723,XT1615628.XT
28724,XT1615629.XT
28725,XT1615631.XT
28726,XT1615632.XT
28727,XT1615633.XT
28728,XT1615634.XT
28729,XT1615635.XT
28730,XT1615636.XT
28731,XT1615637.XT
28732,XT1615639.XT
28733,XT1615640.XT
28734,XT1615641.XT
28735,XT1615642.XT
28736,XT1615643.XT
28737,XT1615644.XT
28738,XT1615645.XT
28739,XT1615646.XT
28740,XT1615647.XT
28741,XT1615649.XT
28742,XT1615650.XT
28743,XT1615651.XT
28744,XT1615652.XT
28745,XT1615653.XT
28746,XT1615654.XT
28747,XT1615655.XT
28748,XT1615656.XT
28749,XT1615657.XT
28750,XT1615658.XT
28751,XT1615659.XT
28752,XT1615660.XT
28753,XT1615661.XT
28754,XT1615662.XT
28755,XT1615663.XT
28756,XT1615667.XT
28757,XT1615669.XT
28758,XT1615670.XT
28759,XT1615672.XT
28760,XT1615673.XT
28761,XT1615674.XT
28762,XT1615675.XT
28763,XT1615676.XT
28764,XT1615677.XT
28765,XT1615678.XT
28766,XT1615679.XT
28767,XT1615680.XT
28768,XT1615685.XT
28769,XT1615686.XT
28770,XT1615687.XT
28771,XT1615689.XT
28772,XT1615690.XT
28773,XT1615697.XT
28774,XT1615698.XT
28775,XT1615699.XT
28776,XT1615709.XT
28777,XT1615712.XT
28778,XT1615713.XT
28779,XT1615722.XT
28780,XT1615723.XT
28781,XT1615816.XT
28782,XT1615827.XT
28783,XT1615828.XT
28784,XT1615834.XT
28785,XT1615842.XT
28786,XT1615844.XT
28787,XT1615847.XT
28788,XT1615852.XT
28789,XT1615857.XT
28790,XT1615859.XT
28791,XT1615862.XT
28792,XT1615863.XT
28793,XT1615864.XT
28794,XT1615865.XT
28795,XT1615873.XT
28796,XT1615896.XT
28797,XT1615897.XT
28798,XT1615898.XT
28799,XT1615900.XT
28800,XT1615901.XT
28801,XT1615903.XT
28802,XT1615904.XT
28803,XT1615907.XT
28804,XT1615909.XT
28805,XT1615910.XT
28806,XT1615913.XT
28807,XT1615914.XT
28808,XT1615915.XT
28809,XT1615954.XT
28810,XT1615955.XT
28811,XT1615957.XT
28812,XT1615958.XT
28813,XT1615961.XT
28814,XT1615964.XT
28815,XT1615965.XT
28816,XT1615966.XT
28817,XT1615967.XT
28818,XT1615968.XT
28819,XT1615969.XT
28820,XT1615970.XT
28821,XT1615971.XT
28822,XT1615975.XT
28823,XT1615976.XT
28824,XT1615977.XT
28825,XT1615978.XT
28826,XT1615979.XT
28827,XT1615980.XT
28828,XT1615981.XT
28829,XT1615982.XT
28830,XT1615990.XT
28831,XT1615998.XT
28832,XT1615999.XT
28833,XT1616000.XT
28834,XT1616002.XT
28835,XT1616004.XT
28836,XT1616006.XT
28837,XT1616007.XT
28838,XT1616008.XT
28839,XT1616009.XT
28840,XT1616012.XT
28841,XT1616017.XT
28842,XT1616018.XT
28843,XT1616019.XT
28844,XT1616020.XT
28845,XT1616023.XT
28846,XT1616024.XT
28847,XT1616025.XT
28848,XT1616026.XT
28849,XT1616027.XT
28850,XT1616030.XT
28851,XT1616032.XT
28852,XT1616034.XT
28853,XT1616035.XT
28854,XT1616036.XT
28855,XT1616037.XT
28856,XT1616039.XT
28857,XT1616040.XT
28858,XT1616041.XT
28859,XT1616046.XT
28860,XT1616049.XT
28861,XT1616053.XT
28862,XT1616054.XT
28863,XT1616055.XT
28864,XT1616056.XT
28865,XT1616057.XT
28866,XT1616058.XT
28867,XT1616059.XT
28868,XT1616060.XT
28869,XT1616066.XT
28870,XT1616070.XT
28871,XT1616071.XT
28872,XT1616072.XT
28873,XT1616073.XT
28874,XT1616074.XT
28875,XT1616076.XT
28876,XT1616077.XT
28877,XT1616080.XT
28878,XT1616082.XT
28879,XT1616084.XT
28880,XT1616085.XT
28881,XT1616086.XT
28882,XT1616087.XT
28883,XT1616088.XT
28884,XT1616089.XT
28885,XT1616090.XT
28886,XT1616092.XT
28887,XT1616093.XT
28888,XT1616094.XT
28889,XT1616095.XT
28890,XT1616096.XT
28891,XT1616097.XT
28892,XT1616098.XT
28893,XT1616101.XT
28894,XT1616102.XT
28895,XT1616115.XT
28896,XT1616117.XT
28897,XT1616120.XT
28898,XT1616121.XT
28899,XT1616122.XT
28900,XT1616124.XT
28901,XT1616130.XT
28902,XT1616151.XT
28903,XT1616152.XT
28904,XT1616153.XT
28905,XT1616154.XT
28906,XT1616155.XT
28907,XT1616156.XT
28908,XT1616166.XT
28909,XT1616167.XT
28910,XT1616168.XT
28911,XT1616170.XT
28912,XT1616175.XT
28913,XT1616176.XT
28914,XT1616178.XT
28915,XT1616179.XT
28916,XT1616180.XT
28917,XT1616185.XT
28918,XT1616186.XT
28919,XT1616188.XT
28920,XT1616189.XT
28921,XT1616190.XT
28922,XT1616191.XT
28923,XT1616192.XT
28924,XT1616193.XT
28925,XT1616194.XT
28926,XT1616195.XT
28927,XT1616197.XT
28928,XT1616198.XT
28929,XT1616199.XT
28930,XT1616200.XT
28931,XT1616202.XT
28932,XT1616203.XT
28933,XT1616204.XT
28934,XT1616206.XT
28935,XT1616207.XT
28936,XT1616208.XT
28937,XT1616209.XT
28938,XT1616210.XT
28939,XT1616211.XT
28940,XT1616212.XT
28941,XT1616215.XT
28942,XT1616216.XT
28943,XT1616217.XT
28944,XT1616221.XT
28945,XT1616225.XT
28946,XT1616227.XT
28947,XT1616247.XT
28948,XT1616248.XT
28949,XT1616253.XT
28950,XT1616255.XT
28951,XT1616257.XT
28952,XT1616258.XT
28953,XT1616259.XT
28954,XT1616260.XT
28955,XT1616261.XT
28956,XT1616262.XT
28957,XT1616264.XT
28958,XT1616267.XT
28959,XT1616272.XT
28960,XT1616275.XT
28961,XT1616276.XT
28962,XT1616279.XT
28963,XT1616281.XT
28964,XT1616284.XT
28965,XT1616285.XT
28966,XT1616286.XT
28967,XT1616289.XT
28968,XT1616291.XT
28969,XT1616292.XT
28970,XT1616295.XT
28971,XT1616296.XT
28972,XT1616297.XT
28973,XT1616298.XT
28974,XT1616299.XT
28975,XT1616303.XT
28976,XT1616304.XT
28977,XT1616307.XT
28978,XT1616308.XT
28979,XT1616316.XT
28980,XT1616318.XT
28981,XT1616319.XT
28982,XT1616320.XT
28983,XT1616322.XT
28984,XT1616323.XT
28985,XT1616328.XT
28986,XT1616334.XT
28987,XT1616336.XT
28988,XT1616339.XT
28989,XT1616340.XT
28990,XT1616341.XT
28991,XT1616343.XT
28992,XT1616344.XT
28993,XT1616345.XT
28994,XT1616346.XT
28995,XT1616347.XT
28996,XT1616348.XT
28997,XT1616351.XT
28998,XT1616352.XT
28999,XT1616353.XT
29000,XT1616354.XT
29001,XT1616356.XT
29002,XT1616357.XT
29003,XT1616358.XT
29004,XT1616359.XT
29005,XT1616360.XT
29006,XT1616365.XT
29007,XT1616367.XT
29008,XT1616368.XT
29009,XT1616369.XT
29010,XT1616370.XT
29011,XT1616371.XT
29012,XT1616372.XT
29013,XT1616373.XT
29014,XT1616374.XT
29015,XT1616375.XT
29016,XT1616376.XT
29017,XT1616377.XT
29018,XT1616378.XT
29019,XT1616380.XT
29020,XT1616383.XT
29021,XT1616385.XT
29022,XT1616386.XT
29023,XT1616388.XT
29024,XT1616389.XT
29025,XT1616392.XT
29026,XT1616393.XT
29027,XT1616394.XT
29028,XT1616395.XT
29029,XT1616396.XT
29030,XT1616397.XT
29031,XT1616398.XT
29032,XT1616399.XT
29033,XT1616400.XT
29034,XT1616401.XT
29035,XT1616409.XT
29036,XT1616410.XT
29037,XT1616412.XT
29038,XT1616413.XT
29039,XT1616414.XT
29040,XT1616415.XT
29041,XT1616417.XT
29042,XT1616418.XT
29043,XT1616420.XT
29044,XT1616421.XT
29045,XT1616422.XT
29046,XT1616424.XT
29047,XT1616425.XT
29048,XT1616426.XT
29049,XT1616427.XT
29050,XT1616429.XT
29051,XT1616430.XT
29052,XT1616431.XT
29053,XT1616432.XT
29054,XT1616433.XT
29055,XT1616434.XT
29056,XT1616435.XT
29057,XT1616436.XT
29058,XT1616437.XT
29059,XT1616438.XT
29060,XT1616440.XT
29061,XT1616444.XT
29062,XT1616445.XT
29063,XT1616446.XT
29064,XT1616447.XT
29065,XT1616452.XT
29066,XT1616454.XT
29067,XT1616455.XT
29068,XT1616456.XT
29069,XT1616457.XT
29070,XT1616458.XT
29071,XT1616461.XT
29072,XT1616464.XT
29073,XT1616465.XT
29074,XT1616468.XT
29075,XT1616470.XT
29076,XT1616474.XT
29077,XT1616475.XT
29078,XT1616479.XT
29079,XT1616480.XT
29080,XT1616482.XT
29081,XT1616483.XT
29082,XT1616484.XT
29083,XT1616485.XT
29084,XT1616486.XT
29085,XT1616487.XT
29086,XT1616488.XT
29087,XT1616490.XT
29088,XT1616492.XT
29089,XT1616493.XT
29090,XT1616494.XT
29091,XT1616495.XT
29092,XT1616496.XT
29093,XT1616498.XT
29094,XT1616499.XT
29095,XT1616501.XT
29096,XT1616502.XT
29097,XT1616505.XT
29098,XT1616506.XT
29099,XT1616508.XT
29100,XT1616511.XT
29101,XT1616512.XT
29102,XT1616513.XT
29103,XT1616514.XT
29104,XT1616515.XT
29105,XT1616517.XT
29106,XT1616519.XT
29107,XT1616520.XT
29108,XT1616521.XT
29109,XT1616522.XT
29110,XT1616523.XT
29111,XT1616525.XT
29112,XT1616526.XT
29113,XT1616527.XT
29114,XT1616528.XT
29115,XT1616529.XT
29116,XT1616530.XT
29117,XT1616531.XT
29118,XT1616532.XT
29119,XT1616533.XT
29120,XT1616534.XT
29121,XT1616535.XT
29122,XT1616537.XT
29123,XT1616538.XT
29124,XT1616539.XT
29125,XT1616540.XT
29126,XT1616541.XT
29127,XT1616542.XT
29128,XT1616545.XT
29129,XT1616547.XT
29130,XT1616548.XT
29131,XT1616549.XT
29132,XT1616550.XT
29133,XT1616551.XT
29134,XT1616552.XT
29135,XT1616554.XT
29136,XT1616555.XT
29137,XT1616560.XT
29138,XT1616561.XT
29139,XT1616562.XT
29140,XT1616565.XT
29141,XT1616566.XT
29142,XT1616567.XT
29143,XT1616568.XT
29144,XT1616573.XT
29145,XT1616575.XT
29146,XT1616577.XT
29147,XT1616578.XT
29148,XT1616579.XT
29149,XT1616581.XT
29150,XT1616582.XT
29151,XT1616584.XT
29152,XT1616585.XT
29153,XT1616586.XT
29154,XT1616587.XT
29155,XT1616589.XT
29156,XT1616590.XT
29157,XT1616591.XT
29158,XT1616592.XT
29159,XT1616593.XT
29160,XT1616594.XT
29161,XT1616595.XT
29162,XT1616596.XT
29163,XT1616597.XT
29164,XT1616598.XT
29165,XT1616599.XT
29166,XT1616604.XT
29167,XT1616605.XT
29168,XT1616606.XT
29169,XT1616607.XT
29170,XT1616609.XT
29171,XT1616610.XT
29172,XT1616640.XT
29173,XT1616641.XT
29174,XT1616642.XT
29175,XT1616648.XT
29176,XT1616650.XT
29177,XT1616655.XT
29178,XT1616656.XT
29179,XT1616657.XT
29180,XT1616661.XT
29181,XT1616680.XT
29182,XT1616681.XT
29183,XT1616682.XT
29184,XT1616683.XT
29185,XT1616684.XT
29186,XT1616687.XT
29187,XT1616688.XT
29188,XT1616689.XT
29189,XT1616690.XT
29190,XT1616691.XT
29191,XT1616693.XT
29192,XT1616694.XT
29193,XT1616695.XT
29194,XT1616696.XT
29195,XT1616697.XT
29196,XT1616698.XT
29197,XT1616699.XT
29198,XT1616726.XT
29199,XT1616736.XT
29200,XT1616738.XT
29201,XT1616739.XT
29202,XT1616740.XT
29203,XT1616741.XT
29204,XT1616742.XT
29205,XT1616744.XT
29206,XT1616745.XT
29207,XT1616746.XT
29208,XT1616747.XT
29209,XT1616748.XT
29210,XT1616784.XT
29211,XT1616788.XT
29212,XT1616789.XT
29213,XT1616790.XT
29214,XT1616791.XT
29215,XT1616792.XT
29216,XT1616793.XT
29217,XT1616794.XT
29218,XT1616795.XT
29219,XT1616796.XT
29220,XT1616797.XT
29221,XT1616799.XT
29222,XT1616801.XT
29223,XT1616803.XT
29224,XT1616807.XT
29225,XT1616808.XT
29226,XT1616820.XT
29227,XT1616821.XT
29228,XT1616822.XT
29229,XT1616823.XT
29230,XT1616824.XT
29231,XT1616826.XT
29232,XT1616827.XT
29233,XT1616828.XT
29234,XT1616833.XT
29235,XT1616834.XT
29236,XT1616835.XT
29237,XT1616836.XT
29238,XT1616837.XT
29239,XT1616838.XT
29240,XT1616840.XT
29241,XT1616842.XT
29242,XT1616844.XT
29243,XT1616845.XT
29244,XT1616846.XT
29245,XT1616847.XT
29246,XT1616848.XT
29247,XT1616849.XT
29248,XT1616850.XT
29249,XT1616851.XT
29250,XT1616852.XT
29251,XT1616853.XT
29252,XT1616854.XT
29253,XT1616855.XT
29254,XT1616856.XT
29255,XT1616857.XT
29256,XT1616858.XT
29257,XT1616861.XT
29258,XT1616862.XT
29259,XT1616865.XT
29260,XT1616869.XT
29261,XT1616870.XT
29262,XT1616872.XT
29263,XT1616874.XT
29264,XT1616876.XT
29265,XT1616877.XT
29266,XT1616878.XT
29267,XT1616879.XT
29268,XT1616881.XT
29269,XT1616882.XT
29270,XT1616883.XT
29271,XT1616884.XT
29272,XT1616885.XT
29273,XT1616886.XT
29274,XT1616887.XT
29275,XT1616888.XT
29276,XT1616889.XT
29277,XT1616890.XT
29278,XT1616891.XT
29279,XT1616894.XT
29280,XT1616895.XT
29281,XT1616896.XT
29282,XT1616897.XT
29283,XT1616920.XT
29284,XT1616921.XT
29285,XT1616922.XT
29286,XT1616923.XT
29287,XT1616924.XT
29288,XT1616925.XT
29289,XT1616926.XT
29290,XT1616927.XT
29291,XT1616928.XT
29292,XT1616929.XT
29293,XT1616931.XT
29294,XT1616932.XT
29295,XT1616933.XT
29296,XT1616964.XT
29297,XT1616966.XT
29298,XT1616967.XT
29299,XT1616969.XT
29300,XT1616970.XT
29301,XT1616971.XT
29302,XT1616973.XT
29303,XT1616976.XT
29304,XT1616977.XT
29305,XT1616979.XT
29306,XT1616980.XT
29307,XT1616981.XT
29308,XT1616982.XT
29309,XT1616983.XT
29310,XT1616985.XT
29311,XT1616988.XT
29312,XT1616989.XT
29313,XT1616990.XT
29314,XT1616991.XT
29315,XT1616992.XT
29316,XT1616994.XT
29317,XT1616995.XT
29318,XT1616996.XT
29319,XT1616997.XT
29320,XT1616998.XT
29321,XT1616999.XT
29322,XT1617002.XT
29323,XT1617003.XT
29324,XT1617004.XT
29325,XT1617005.XT
29326,XT1617027.XT
29327,XT1617033.XT
29328,XT1617034.XT
29329,XT1617035.XT
29330,XT1617036.XT
29331,XT1617037.XT
29332,XT1617038.XT
29333,XT1617039.XT
29334,XT1617041.XT
29335,XT1617042.XT
29336,XT1617044.XT
29337,XT1617045.XT
29338,XT1617046.XT
29339,XT1617047.XT
29340,XT1617054.XT
29341,XT1617055.XT
29342,XT1617056.XT
29343,XT1617057.XT
29344,XT1617058.XT
29345,XT1617060.XT
29346,XT1617061.XT
29347,XT1617062.XT
29348,XT1617065.XT
29349,XT1617066.XT
29350,XT1617067.XT
29351,XT1617068.XT
29352,XT1617069.XT
29353,XT1617072.XT
29354,XT1617073.XT
29355,XT1617074.XT
29356,XT1617075.XT
29357,XT1617076.XT
29358,XT1617077.XT
29359,XT1617079.XT
29360,XT1617080.XT
29361,XT1617081.XT
29362,XT1617082.XT
29363,XT1617083.XT
29364,XT1617084.XT
29365,XT1617085.XT
29366,XT1617086.XT
29367,XT1617088.XT
29368,XT1617091.XT
29369,XT1617102.XT
29370,XT1617103.XT
29371,XT1617105.XT
29372,XT1617106.XT
29373,XT1617110.XT
29374,XT1617113.XT
29375,XT1617114.XT
29376,XT1617116.XT
29377,XT1617120.XT
29378,XT1617121.XT
29379,XT1617122.XT
29380,XT1617123.XT
29381,XT1617124.XT
29382,XT1617125.XT
29383,XT1617128.XT
29384,XT1617129.XT
29385,XT1617130.XT
29386,XT1617132.XT
29387,XT1617134.XT
29388,XT1617135.XT
29389,XT1617144.XT
29390,XT1617145.XT
29391,XT1617146.XT
29392,XT1617147.XT
29393,XT1617150.XT
29394,XT1617152.XT
29395,XT1617153.XT
29396,XT1617154.XT
29397,XT1617156.XT
29398,XT1617166.XT
29399,XT1617171.XT
29400,XT1617200.XT
29401,XT1617202.XT
29402,XT1617204.XT
29403,XT1617205.XT
29404,XT1617206.XT
29405,XT1617207.XT
29406,XT1617208.XT
29407,XT1617209.XT
29408,XT1617210.XT
29409,XT1617211.XT
29410,XT1617212.XT
29411,XT1617213.XT
29412,XT1617214.XT
29413,XT1617215.XT
29414,XT1617238.XT
29415,XT1617245.XT
29416,XT1617246.XT
29417,XT1617247.XT
29418,XT1617248.XT
29419,XT1617249.XT
29420,XT1617250.XT
29421,XT1617251.XT
29422,XT1617252.XT
29423,XT1617253.XT
29424,XT1617254.XT
29425,XT1617256.XT
29426,XT1617257.XT
29427,XT1617259.XT
29428,XT1617260.XT
29429,XT1617261.XT
29430,XT1617262.XT
29431,XT1617264.XT
29432,XT1617266.XT
29433,XT1617267.XT
29434,XT1617268.XT
29435,XT1617269.XT
29436,XT1617271.XT
29437,XT1617272.XT
29438,XT1617273.XT
29439,XT1617274.XT
29440,XT1617312.XT
29441,XT1617346.XT
29442,XT1617347.XT
29443,XT1617348.XT
29444,XT1617357.XT
29445,XT1617362.XT
29446,XT1617384.XT
29447,XT1617385.XT
29448,XT1617387.XT
29449,XT1617388.XT
29450,XT1617389.XT
29451,XT1617391.XT
29452,XT1617392.XT
29453,XT1617393.XT
29454,XT1617394.XT
29455,XT1617395.XT
29456,XT1617396.XT
29457,XT1617397.XT
29458,XT1617398.XT
29459,XT1617400.XT
29460,XT1617401.XT
29461,XT1617402.XT
29462,XT1617403.XT
29463,XT1617404.XT
29464,XT1617405.XT
29465,XT1617406.XT
29466,XT1617407.XT
29467,XT1617408.XT
29468,XT1617410.XT
29469,XT1617413.XT
29470,XT1617416.XT
29471,XT1617418.XT
29472,XT1617419.XT
29473,XT1617420.XT
29474,XT1617421.XT
29475,XT1617422.XT
29476,XT1617423.XT
29477,XT1617424.XT
29478,XT1617425.XT
29479,XT1617426.XT
29480,XT1617427.XT
29481,XT1617428.XT
29482,XT1617429.XT
29483,XT1617430.XT
29484,XT1617433.XT
29485,XT1617443.XT
29486,XT1617446.XT
29487,XT1617449.XT
29488,XT1617450.XT
29489,XT1617452.XT
29490,XT1617453.XT
29491,XT1617456.XT
29492,XT1617457.XT
29493,XT1617458.XT
29494,XT1617459.XT
29495,XT1617460.XT
29496,XT1617466.XT
29497,XT1617467.XT
29498,XT1617468.XT
29499,XT1617469.XT
29500,XT1617470.XT
29501,XT1617471.XT
29502,XT1617473.XT
29503,XT1617474.XT
29504,XT1617475.XT
29505,XT1617476.XT
29506,XT1617478.XT
29507,XT1617487.XT
29508,XT1617492.XT
29509,XT1617499.XT
29510,XT1617500.XT
29511,XT1617503.XT
29512,XT1617504.XT
29513,XT1617505.XT
29514,XT1617506.XT
29515,XT1617507.XT
29516,XT1617508.XT
29517,XT1617509.XT
29518,XT1617510.XT
29519,XT1617511.XT
29520,XT1617512.XT
29521,XT1617513.XT
29522,XT1617515.XT
29523,XT1617516.XT
29524,XT1617517.XT
29525,XT1617518.XT
29526,XT1617519.XT
29527,XT1617520.XT
29528,XT1617521.XT
29529,XT1617522.XT
29530,XT1617523.XT
29531,XT1617524.XT
29532,XT1617526.XT
29533,XT1617533.XT
29534,XT1617534.XT
29535,XT1617535.XT
29536,XT1617536.XT
29537,XT1617538.XT
29538,XT1617539.XT
29539,XT1617540.XT
29540,XT1617541.XT
29541,XT1617543.XT
29542,XT1617544.XT
29543,XT1617545.XT
29544,XT1617546.XT
29545,XT1617547.XT
29546,XT1617554.XT
29547,XT1617555.XT
29548,XT1617556.XT
29549,XT1617557.XT
29550,XT1617558.XT
29551,XT1617559.XT
29552,XT1617560.XT
29553,XT1617564.XT
29554,XT1617568.XT
29555,XT1617627.XT
29556,XT1617629.XT
29557,XT1617630.XT
29558,XT1617631.XT
29559,XT1617632.XT
29560,XT1617633.XT
29561,XT1617634.XT
29562,XT1617635.XT
29563,XT1617636.XT
29564,XT1617637.XT
29565,XT1617638.XT
29566,XT1617639.XT
29567,XT1617640.XT
29568,XT1617641.XT
29569,XT1617642.XT
29570,XT1617647.XT
29571,XT1617662.XT
29572,XT1617678.XT
29573,XT1617691.XT
29574,XT1617692.XT
29575,XT1617702.XT
29576,XT1617703.XT
29577,XT1617704.XT
29578,XT1617707.XT
29579,XT1617708.XT
29580,XT1617709.XT
29581,XT1617710.XT
29582,XT1617711.XT
29583,XT1617712.XT
29584,XT1617713.XT
29585,XT1617714.XT
29586,XT1617722.XT
29587,XT1617724.XT
29588,XT1617725.XT
29589,XT1617727.XT
29590,XT1617728.XT
29591,XT1617729.XT
29592,XT1617730.XT
29593,XT1617733.XT
29594,XT1617734.XT
29595,XT1617736.XT
29596,XT1617738.XT
29597,XT1617739.XT
29598,XT1617740.XT
29599,XT1617741.XT
29600,XT1617747.XT
29601,XT1617752.XT
29602,XT1617753.XT
29603,XT1617754.XT
29604,XT1617802.XT
29605,XT1617803.XT
29606,XT1617804.XT
29607,XT1617805.XT
29608,XT1617806.XT
29609,XT1617807.XT
29610,XT1617808.XT
29611,XT1617810.XT
29612,XT1617811.XT
29613,XT1617813.XT
29614,XT1617816.XT
29615,XT1617817.XT
29616,XT1617819.XT
29617,XT1617822.XT
29618,XT1617823.XT
29619,XT1617824.XT
29620,XT1617830.XT
29621,XT1617843.XT
29622,XT1617877.XT
29623,XT1617882.XT
29624,XT1617886.XT
29625,XT1617887.XT
29626,XT1617888.XT
29627,XT1617902.XT
29628,XT1617903.XT
29629,XT1617938.XT
29630,XT1617939.XT
29631,XT1617940.XT
29632,XT1617941.XT
29633,XT1617942.XT
29634,XT1617945.XT
29635,XT1617946.XT
29636,XT1617947.XT
29637,XT1617949.XT
29638,XT1617950.XT
29639,XT1617952.XT
29640,XT1617953.XT
29641,XT1617960.XT
29642,XT1617961.XT
29643,XT1617962.XT
29644,XT1617963.XT
29645,XT1617964.XT
29646,XT1617965.XT
29647,XT1617966.XT
29648,XT1617968.XT
29649,XT1617969.XT
29650,XT1617972.XT
29651,XT1617973.XT
29652,XT1617974.XT
29653,XT1617975.XT
29654,XT1617976.XT
29655,XT1617977.XT
29656,XT1617980.XT
29657,XT1617981.XT
29658,XT1617982.XT
29659,XT1617983.XT
29660,XT1617984.XT
29661,XT1617987.XT
29662,XT1617988.XT
29663,XT1617989.XT
29664,XT1617990.XT
29665,XT1617993.XT
29666,XT1617994.XT
29667,XT1617995.XT
29668,XT1617996.XT
29669,XT1617997.XT
29670,XT1617999.XT
29671,XT1618000.XT
29672,XT1618034.XT
29673,XT1618037.XT
29674,XT1618038.XT
29675,XT1618039.XT
29676,XT1618040.XT
29677,XT1618041.XT
29678,XT1618042.XT
29679,XT1618043.XT
29680,XT1618049.XT
29681,XT1618052.XT
29682,XT1618054.XT
29683,XT1618055.XT
29684,XT1618056.XT
29685,XT1618058.XT
29686,XT1618059.XT
29687,XT1618062.XT
29688,XT1618112.XT
29689,XT1618115.XT
29690,XT1618116.XT
29691,XT1618117.XT
29692,XT1618119.XT
29693,XT1618120.XT
29694,XT1618122.XT
29695,XT1618123.XT
29696,XT1618124.XT
29697,XT1618125.XT
29698,XT1618131.XT
29699,XT1618132.XT
29700,XT1618134.XT
29701,XT1618135.XT
29702,XT1618137.XT
29703,XT1618138.XT
29704,XT1618139.XT
29705,XT1618143.XT
29706,XT1618144.XT
29707,XT1618145.XT
29708,XT1618146.XT
29709,XT1618147.XT
29710,XT1618148.XT
29711,XT1618150.XT
29712,XT1618206.XT
29713,XT1618207.XT
29714,XT1618208.XT
29715,XT1618211.XT
29716,XT1618212.XT
29717,XT1618213.XT
29718,XT1618257.XT
29719,XT1618261.XT
29720,XT1618264.XT
29721,XT1618266.XT
29722,XT1618267.XT
29723,XT1618268.XT
29724,XT1618279.XT
29725,XT1618281.XT
29726,XT1618282.XT
29727,XT1618283.XT
29728,XT1618284.XT
29729,XT1618285.XT
29730,XT1618287.XT
29731,XT1618288.XT
29732,XT1618289.XT
29733,XT1618290.XT
29734,XT1618291.XT
29735,XT1618292.XT
29736,XT1618294.XT
29737,XT1618295.XT
29738,XT1618298.XT
29739,XT1618299.XT
29740,XT1618300.XT
29741,XT1618301.XT
29742,XT1618302.XT
29743,XT1618303.XT
29744,XT1618305.XT
29745,XT1618306.XT
29746,XT1618307.XT
29747,XT1618308.XT
29748,XT1618309.XT
29749,XT1618310.XT
29750,XT1618311.XT
29751,XT1618312.XT
29752,XT1618313.XT
29753,XT1618314.XT
29754,XT1618316.XT
29755,XT1618317.XT
29756,XT1618319.XT
29757,XT1618320.XT
29758,XT1618321.XT
29759,XT1618322.XT
29760,XT1618323.XT
29761,XT1618324.XT
29762,XT1618325.XT
29763,XT1618326.XT
29764,XT1618328.XT
29765,XT1618329.XT
29766,XT1618331.XT
29767,XT1618332.XT
29768,XT1618333.XT
29769,XT1618336.XT
29770,XT1618337.XT
29771,XT1618338.XT
29772,XT1618339.XT
29773,XT1618340.XT
29774,XT1618341.XT
29775,XT1618342.XT
29776,XT1618343.XT
29777,XT1618348.XT
29778,XT1618350.XT
29779,XT1618351.XT
29780,XT1618352.XT
29781,XT1618353.XT
29782,XT1618367.XT
29783,XT1618368.XT
29784,XT1618369.XT
29785,XT1618370.XT
29786,XT1618372.XT
29787,XT1618374.XT
29788,XT1618375.XT
29789,XT1618376.XT
29790,XT1618377.XT
29791,XT1618378.XT
29792,XT1618379.XT
29793,XT1618380.XT
29794,XT1618406.XT
29795,XT1618412.XT
29796,XT1618417.XT
29797,XT1618418.XT
29798,XT1618419.XT
29799,XT1618421.XT
29800,XT1618423.XT
29801,XT1618426.XT
29802,XT1618429.XT
29803,XT1618430.XT
29804,XT1618431.XT
29805,XT1618432.XT
29806,XT1618433.XT
29807,XT1618435.XT
29808,XT1618436.XT
29809,XT1618440.XT
29810,XT1618441.XT
29811,XT1618443.XT
29812,XT1618445.XT
29813,XT1618446.XT
29814,XT1618447.XT
29815,XT1618448.XT
29816,XT1618450.XT
29817,XT1618451.XT
29818,XT1618452.XT
29819,XT1618453.XT
29820,XT1618455.XT
29821,XT1618456.XT
29822,XT1618457.XT
29823,XT1618459.XT
29824,XT1618461.XT
29825,XT1618462.XT
29826,XT1618463.XT
29827,XT1618464.XT
29828,XT1618465.XT
29829,XT1618468.XT
29830,XT1618490.XT
29831,XT1618493.XT
29832,XT1618495.XT
29833,XT1618496.XT
29834,XT1618497.XT
29835,XT1618498.XT
29836,XT1618499.XT
29837,XT1618500.XT
29838,XT1618501.XT
29839,XT1618503.XT
29840,XT1618504.XT
29841,XT1618506.XT
